UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT,DISTNCED,DSTNCED1,DSTNCED2,DSTNCED3
198491,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198507,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,1,2,3,3,1,1,3,1,"R",1160,"R",1734,"R",528,"R",930,"R",165,"R",222,"R",3,"R",2,1,"R",372,"R",95,"R",62,"R",16,"R",380,"R",460,"R",400,"R",470,"R",370,"R",440,"R",16,"R",18,"R",13,"R",17,"R",16,"R",18,"R",4,"R",7,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,140,1,140,1,140,1,140,1,"R",30,"R",30,1,1,1,1,1,1,-2,-2,1,1,"R",1700,2,"A",.,"R",4215,"R",2604,"A",.,2,"R",168,"R",224,"R",392,"R",2894,"R",1458,"R",387,"R",5,1,0,0,1,0,1,"A",.,2 ,1 ,1 ,0
198516,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2,1,2,1,2,1,1,4,2,"R",3549,"R",6692,"R",2120,"R",3173,"R",577,"R",847,"R",1,"R",0,2,"R",1145,"R",80,"R",280,"R",20,"R",570,"R",660,"R",560,"R",660,"R",570,"R",670,"R",25,"R",29,"R",25,"R",31,"R",24,"R",29,"B",.,"B",.,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131,4,"R",50,"R",50,1,1,1,1,1,1,1,1,2,1,"R",3184,2,"A",.,"R",4690,"R",4790,"A",.,2,"R",578,"R",847,"R",1425,"R",10241,"R",5293,"R",1424,"R",1,1,0,0,1,0,2,"R",8,2 ,0 ,0 ,1
198525,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",100,"A",.,1,1,-2,2,2,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,1,0,1,"A",.,2 ,0 ,0 ,1
198534,1,1,-2,1,1,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
198543,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,0,0,1,0,0,2,1,1,1,1,2,3,1,1,4,1,"R",1118,"R",1944,"R",711,"R",1259,"R",276,"R",371,"R",4,"R",4,1,"R",593,"R",91,"R",103,"R",16,"R",380,"R",460,"R",400,"R",470,"R",360,"R",430,"R",15,"R",19,"R",13,"R",18,"R",16,"R",19,"R",6,"R",7,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,140,1,140,2,-2,1,140,1,"R",35,"R",35,1,1,1,1,1,1,-2,-2,1,1,"R",1702,1,"R",21,"R",3392,"R",2700,"A",.,2,"R",280,"R",375,"R",655,"R",3062,"R",1970,"R",647,"R",8,2,0,0,0,0,1,"A",.,2 ,1 ,1 ,0
198552,1,1,-2,1,1,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
198561,0,1,0,0,0,0,4,-2,-2,75,0,0,1,0,1,0,1,0,0,1,1,0,2,1,2,2,2,2,2,1,1,3,2,"R",2689,"R",3488,"R",2315,"R",2815,"R",235,"R",259,"R",0,"R",0,2,"R",430,"R",87,"R",144,"R",29,"R",440,"R",560,"R",460,"R",560,"R",410,"R",540,"R",18,"R",25,"R",18,"R",27,"R",18,"R",26,"B",.,"B",.,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,106,1,106,1,106,1,106,1,"R",40,"R",40,1,1,1,1,1,1,1,2,2,1,"R",1376,1,"R",21,"R",4080,"R",3860,"A",.,2,"R",235,"R",259,"R",494,"R",6177,"R",5130,"R",494,"R",0,1,0,0,1,0,1,"A",.,2 ,1 ,1 ,0
198570,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198598,0,1,0,0,0,0,4,-2,-2,71,1,0,0,0,1,1,1,0,0,0,0,0,2,1,2,1,2,2,3,1,1,3,2,"R",1098,"R",1068,"R",502,"R",510,"R",103,"R",117,"R",0,"R",0,2,"R",194,"R",88,"R",55,"R",25,"R",400,"R",510,"R",410,"R",530,"R",380,"R",498,"R",17,"R",23,"R",15,"R",23,"R",16,"R",23,"R",6,"R",8,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,170,1,170,1,170,1,170,1,"R",35,"R",35,1,1,1,1,1,1,-2,-2,2,1,"R",573,1,"R",40,"R",4800,"R",4600,"A",.,2,"R",103,"R",117,"R",220,"R",2166,"R",1012,"R",220,"R",0,1,0,0,1,0,2,"R",10,2 ,0 ,0 ,1
198613,0,1,0,0,0,0,4,-2,-2,65,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,3,2,"R",1223,"R",1326,"R",944,"R",1096,"R",161,"R",144,"R",7,"R",10,2,"R",235,"R",78,"R",71,"R",23,"R",480,"R",620,"R",490,"R",660,"R",460,"R",600,"R",21,"R",26,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,192,1,192,1,192,1,192,1,"R",25,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",1043,1,"R",19,"A",.,"A",.,"R",8600,1,"R",168,"R",154,"R",322,"R",2549,"R",2040,"R",305,"R",17,2,0,0,0,0,2,"R",15,2 ,0 ,0 ,1
198622,1,1,-2,1,1,1,1,2,5,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
198640,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
198668,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198677,0,1,0,0,0,0,4,-2,-2,79,0,0,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",35,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",40,1,"R",8,"R",2700,"R",1300,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
198695,0,1,0,0,0,0,4,-2,-2,71,0,0,0,0,1,0,1,0,0,1,0,0,2,1,3,1,1,2,2,1,2,3,2,"R",3051,"R",4612,"R",1960,"R",2958,"R",562,"R",695,"R",0,"R",0,2,"R",1064,"R",85,"R",531,"R",42,"R",497,"R",589,"R",507,"R",609,"R",487,"R",589,"R",22,"R",26,"R",21,"R",26,"R",20,"R",26,"B",.,"B",.,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,106,1,106,1,106,1,"R",50,"R",50,1,1,1,1,1,1,-2,-2,2,1,"R",3810,2,"A",.,"A",.,"A",.,"A",.,2,"R",562,"R",695,"R",1257,"R",7663,"R",4918,"R",1257,"R",0,1,0,0,1,0,2,"R",14,2 ,1 ,1 ,0
198710,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198729,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198747,0,1,0,0,0,0,3,-2,-2,-2,1,0,1,0,1,0,1,0,0,0,0,1,2,1,3,1,3,1,3,3,1,3,2,"R",107,"R",66,"R",60,"R",30,"R",12,"R",0,"R",18,"R",8,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,3,"R",20,"R",20,1,1,1,1,1,1,-2,-2,2,1,"R",48,3,"A",.,"R",3600,"A",.,"A",.,2,"R",30,"R",8,"R",38,"R",173,"R",90,"R",12,"R",26,1,0,0,1,0,1,"A",.,2 ,1 ,1 ,0
198756,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,1,2,3,1,1,3,2,"R",1901,"R",3163,"R",660,"R",1268,"R",147,"R",236,"R",0,"R",1,2,"R",325,"R",85,"R",121,"R",32,"R",370,"R",460,"R",360,"R",475,"B",.,"B",.,"R",15,"R",19,"R",13,"R",20,"R",16,"R",19,"B",.,"B",.,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,140,1,140,2,-2,1,140,1,"R",25,"A",.,1,1,2,1,1,2,-2,-2,2,1,"R",1316,1,"R",19,"R",4086,"R",3014,"A",.,2,"R",147,"R",237,"R",384,"R",5064,"R",1928,"R",383,"R",1,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
198774,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198808,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,2,2,3,2,1,3,2,"R",518,"R",748,"R",351,"R",504,"R",91,"R",94,"R",0,"R",0,2,"R",161,"R",87,"R",58,"R",31,"R",420,"R",520,"R",420,"R",530,"R",390,"R",490,"R",18,"R",22,"R",15,"R",22,"R",17,"R",23,"B",.,"B",.,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,139,2,-2,1,139,1,"R",35,"A",.,1,1,2,1,2,2,-2,-2,2,1,"R",656,1,"R",19,"A",.,"A",.,"R",8500,2,"R",91,"R",94,"R",185,"R",1266,"R",855,"R",185,"R",0,1,0,0,1,0,2,"R",8,2 ,0 ,0 ,1
198817,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198835,0,1,1,0,0,0,4,-2,-2,39,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,1,2,3,3,1,1,3,2,"R",1827,"R",2973,"R",1236,"R",1985,"R",151,"R",178,"R",0,"R",0,2,"R",312,"R",95,"R",67,"R",20,"R",430,"R",540,"R",450,"R",560,"B",.,"B",.,"R",18,"R",23,"R",16,"R",22,"R",18,"R",24,"B",.,"B",.,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,160,1,160,1,160,1,160,1,"R",35,"R",35,1,1,1,1,1,1,-2,-2,2,1,"R",905,2,"A",.,"A",.,"A",.,"R",9796,2,"R",151,"R",178,"R",329,"R",4800,"R",3221,"R",329,"R",0,1,0,0,1,0,2,"R",4,2 ,1 ,1 ,0
198844,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"B",.,"A",.,1,1,-2,1,1,-2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
198862,0,1,0,0,0,0,4,-2,-2,24,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,2,2,3,1,1,3,2,"R",1004,"R",1184,"R",667,"R",726,"R",236,"R",125,"R",0,"R",0,2,"R",115,"R",32,"R",52,"R",14,"R",330,"R",410,"R",340,"R",410,"R",320,"R",390,"R",14,"R",19,"R",11,"R",18,"R",15,"R",17,"B",.,"B",.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,140,1,140,2,-2,1,140,1,"R",25,"A",.,1,1,2,1,2,2,-2,-2,2,1,"R",964,1,"R",19,"R",3045,"R",3297,"A",.,1,"R",236,"R",125,"R",361,"R",2188,"R",1393,"R",361,"R",0,1,0,0,1,0,1,"A",.,2 ,0 ,0 ,1
198871,0,1,-2,0,0,0,4,-2,-2,71,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,1,3,3,1,1,4,2,"R",1567,"R",815,"R",690,"R",367,"R",244,"R",105,"R",0,"R",0,2,"R",306,"R",87,"R",43,"R",12,"R",340,"R",430,"R",350,"R",440,"B",.,"B",.,"B",.,"B",.,"R",10,"R",15,"R",15,"R",17,"B",.,"B",.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",25,"A",.,1,1,-2,1,1,-2,-2,-2,2,1,"R",708,1,"R",19,"R",5532,"R",3920,"A",.,2,"R",244,"R",105,"R",349,"R",2382,"R",1057,"R",349,"R",0,1,1,0,1,0,2,"R",7,2 ,0 ,0 ,1
198899,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,1,2,2,2,1,1,3,2,"R",1685,"R",1616,"R",1123,"R",1108,"R",261,"R",172,"R",0,"R",0,2,"R",371,"R",86,"R",124,"R",29,"R",410,"R",520,"R",430,"R",530,"B",.,"B",.,"R",17,"R",22,"R",15,"R",22,"R",17,"R",24,"B",.,"B",.,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,160,1,160,1,160,1,160,1,"R",25,"R",50,1,1,2,1,1,1,-2,-2,2,1,"R",992,1,"R",21,"R",4766,"R",4140,"A",.,2,"R",261,"R",172,"R",433,"R",3301,"R",2231,"R",433,"R",0,1,0,0,1,0,1,"A",.,2 ,1 ,0 ,0
198905,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
198914,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,-2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.,2 ,1 ,0 ,0
