UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75 
145813,1,2,1,1,3,3,1,1,3,"R",12139,"R",4728,"R",7393,"R",10648,"R",4079,"R",6554,"R",3630,"R",1498,"R",2132,"R",3618,"R",1494,"R",2124,"R",12,"R",4,"R",8,"Z",0,"Z",0,"R",3577,"R",99,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",26,"R",21,"R",26,"R",20,"R",26,"A",,"A",
146339,1,3,1,2,2,3,1,1,3,"R",653,"R",279,"R",374,"R",461,"R",181,"R",280,"R",156,"R",81,"R",75,"R",145,"R",73,"R",72,"R",11,"R",8,"R",3,"R",27,"R",17,"R",125,"R",80,"R",520,"R",570,"R",450,"R",590,"A",,"A",,"R",21,"R",26,"R",20,"R",27,"R",19,"R",26,"A",,"A",
146393,1,3,1,3,2,3,2,1,3,"R",176,"R",73,"R",103,"R",131,"R",57,"R",74,"R",71,"R",32,"R",39,"R",64,"R",30,"R",34,"R",7,"R",2,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
146427,2,2,1,1,1,3,2,1,3,"R",3445,"R",1428,"R",2017,"R",2198,"R",853,"R",1345,"R",387,"R",160,"R",227,"R",387,"R",160,"R",227,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
146481,1,2,1,1,1,3,2,1,3,"R",3373,"R",1443,"R",1930,"R",1855,"R",766,"R",1089,"R",358,"R",156,"R",202,"R",358,"R",156,"R",202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
146612,1,2,1,1,2,2,1,1,3,"R",5728,"R",2394,"R",3334,"R",3542,"R",1470,"R",2072,"R",702,"R",336,"R",366,"R",700,"R",334,"R",366,"R",2,"R",2,"R",0,"R",14,"R",2,"R",680,"R",97,"R",500,"R",560,"R",500,"R",600,"R",430,"R",530,"R",20,"R",25,"R",20,"R",25,"R",19,"R",25,"R",7,"R",8
146667,1,2,1,2,1,3,1,1,3,"R",250,"R",143,"R",107,"R",149,"R",91,"R",58,"R",91,"R",60,"R",31,"R",89,"R",59,"R",30,"R",2,"R",1,"R",1,"R",8,"R",9,"R",76,"R",84,"R",330,"R",470,"R",380,"R",520,"R",370,"R",440,"R",19,"R",25,"R",18,"R",25,"R",17,"R",25,"R",7,"R",8
146676,1,2,1,3,2,3,1,1,3,"R",1343,"R",651,"R",692,"R",693,"R",331,"R",362,"R",371,"R",156,"R",215,"R",363,"R",151,"R",212,"R",8,"R",5,"R",3,"R",5,"R",1,"R",355,"R",96,"R",330,"R",450,"R",360,"R",380,"R",340,"R",410,"R",15,"R",19,"R",14,"R",19,"R",15,"R",18,"A",,"A",
146719,1,2,1,2,1,3,1,1,3,"R",21555,"R",6882,"R",14673,"R",15360,"R",4714,"R",10646,"R",2194,"R",724,"R",1470,"R",2190,"R",722,"R",1468,"R",4,"R",2,"R",2,"R",398,"R",18,"R",1943,"R",89,"R",520,"R",630,"R",518,"R",630,"R",520,"R",630,"R",24,"R",29,"R",24,"R",31,"R",23,"R",28,"R",8,"R",9
146755,3,3,1,1,3,3,3,1,3,"R",5,"R",1,"R",4,"R",3,"R",0,"R",3,"R",2,"A",,"R",2,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
146825,1,1,1,2,3,3,1,1,3,"R",959,"R",608,"R",351,"R",601,"R",375,"R",225,"R",130,"R",77,"R",53,"R",130,"R",77,"R",53,"R",0,"Z",0,"Z",0,"R",12,"R",9,"R",120,"R",92,"R",390,"R",428,"R",413,"R",460,"A",,"A",,"R",17,"R",22,"R",15,"R",22,"R",16,"R",23,"A",,"A",
147013,1,2,1,1,1,2,1,1,3,"R",1904,"R",927,"R",977,"R",1209,"R",566,"R",643,"R",362,"R",203,"R",159,"R",362,"R",203,"R",159,"A",,"A",,"A",,"R",39,"R",11,"R",337,"R",93,"R",450,"R",550,"R",420,"R",530,"R",400,"R",490,"R",19,"R",24,"R",19,"R",24,"R",18,"R",25,"A",,"A",
147129,1,3,1,3,3,3,1,3,3,"R",78,"R",10,"R",68,"R",40,"R",6,"R",34,"R",12,"R",2,"R",10,"R",10,"R",2,"R",8,"R",2,"R",0,"R",2,"R",0,"R",0,"R",11,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",24,"R",20,"R",23,"R",18,"R",24,"A",,"A",
147165,3,3,1,3,3,3,3,1,1,"R",19,"R",5,"R",14,"R",19,"R",5,"R",14,"R",10,"R",3,"R",7,"R",6,"R",2,"R",4,"R",4,"R",1,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147244,1,1,1,2,1,1,1,1,3,"R",3540,"R",1574,"R",1966,"R",2124,"R",934,"R",1190,"R",420,"R",217,"R",203,"R",420,"R",217,"R",203,"R",0,"R",0,"R",0,"R",32,"R",8,"R",398,"R",95,"R",480,"R",590,"R",460,"R",590,"R",450,"R",590,"R",20,"R",26,"R",19,"R",27,"R",18,"R",26,"R",6,"R",8
147341,1,1,1,2,1,3,1,1,3,"R",2657,"R",1276,"R",1381,"R",1658,"R",783,"R",875,"R",272,"R",146,"R",126,"R",272,"R",146,"R",126,"A",,"A",,"A",,"R",12,"R",5,"R",252,"R",95,"B",,"B",,"B",,"B",,"B",,"B",,"R",20,"R",26,"R",20,"R",26,"R",20,"R",26,"A",,"A",
147369,1,3,1,2,1,3,2,1,3,"R",1061,"R",540,"R",521,"R",725,"R",366,"R",359,"R",507,"R",248,"R",259,"R",426,"R",210,"R",216,"R",81,"R",38,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147536,1,3,1,3,3,3,3,1,3,"R",243,"R",82,"R",161,"R",198,"R",65,"R",133,"R",81,"R",23,"R",58,"R",81,"R",23,"R",58,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147660,1,3,1,1,2,3,1,1,3,"R",7307,"R",3202,"R",4105,"R",4177,"R",1807,"R",2370,"R",599,"R",316,"R",283,"R",599,"R",316,"R",283,"A",,"A",,"A",,"R",34,"R",6,"R",580,"R",97,"B",,"B",,"B",,"B",,"B",,"B",,"R",22,"R",27,"R",21,"R",27,"R",21,"R",27,"R",7,"R",8
147679,1,2,2,2,1,3,1,2,3,"R",3901,"R",1404,"R",2497,"R",1929,"R",622,"R",1307,"R",358,"R",140,"R",218,"R",358,"R",140,"R",218,"R",0,"R",0,"R",0,"R",53,"R",15,"R",316,"R",88,"R",450,"R",580,"R",460,"R",590,"R",450,"R",570,"R",19,"R",24,"R",19,"R",25,"R",18,"R",24,"A",,"A",
147703,1,1,1,1,3,3,1,1,3,"R",17099,"R",7728,"R",9311,"R",8610,"R",4738,"R",3872,"R",2259,"R",1131,"R",1128,"R",2235,"R",1116,"R",1119,"R",24,"R",15,"R",9,"R",45,"R",2,"R",2214,"R",98,"R",450,"R",530,"R",450,"R",550,"R",410,"R",520,"R",19,"R",25,"R",19,"R",25,"R",18,"R",25,"R",6,"R",8
147749,3,3,1,3,3,3,2,2,1,"R",126,"R",30,"R",96,"R",93,"R",21,"R",72,"R",54,"R",12,"R",42,"R",7,"R",3,"R",4,"R",47,"R",9,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147767,1,2,1,1,1,3,1,1,3,"R",32122,"R",15519,"R",16603,"R",4190,"R",2079,"R",2111,"R",2018,"R",1020,"R",998,"R",2018,"R",1020,"R",998,"A",,"A",,"A",,"R",945,"R",47,"R",1253,"R",62,"R",690,"R",760,"R",710,"R",800,"R",680,"R",770,"R",31,"R",34,"R",33,"R",35,"R",30,"R",35,"R",8,"R",10
147776,3,1,1,3,3,3,1,1,4,"R",4499,"R",1912,"R",2435,"R",3016,"R",1210,"R",1698,"R",749,"R",335,"R",414,"R",708,"R",313,"R",395,"R",41,"R",22,"R",19,"R",5,"R",1,"R",691,"R",92,"R",300,"R",465,"R",425,"R",455,"A",,"A",,"R",16,"R",20,"R",14,"R",21,"R",16,"R",20,"A",,"A",
147828,2,2,1,2,1,3,1,1,3,"R",4133,"R",1594,"R",2539,"R",3165,"R",1227,"R",1938,"R",734,"R",322,"R",412,"R",731,"R",322,"R",409,"R",3,"R",0,"R",3,"R",132,"R",18,"R",696,"R",95,"R",460,"R",580,"R",470,"R",570,"A",,"A",,"R",20,"R",27,"R",20,"R",27,"R",19,"R",26,"A",,"A",
148016,1,2,1,3,1,2,1,1,3,"R",159,"R",72,"R",87,"R",120,"R",51,"R",69,"R",79,"R",38,"R",41,"R",79,"R",38,"R",41,"R",0,"R",0,"R",0,"R",66,"R",84,"R",41,"R",52,"R",460,"R",590,"R",470,"R",608,"R",460,"R",568,"R",21,"R",27,"R",21,"R",28,"R",20,"R",27,"A",,"A",
148131,1,2,1,2,2,3,1,1,3,"R",1553,"R",774,"R",779,"R",984,"R",502,"R",482,"R",278,"R",144,"R",134,"R",278,"R",144,"R",134,"R",0,"R",0,"R",0,"R",9,"R",3,"R",268,"R",96,"R",480,"R",590,"R",430,"R",520,"A",,"A",,"R",19,"R",24,"R",18,"R",24,"R",17,"R",24,"A",,"A",
148335,1,2,1,2,3,3,2,1,3,"R",2967,"R",1498,"R",1469,"R",726,"R",359,"R",367,"R",630,"R",321,"R",309,"R",629,"R",320,"R",309,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
148405,1,1,1,1,3,3,1,1,3,"R",2250,"R",1246,"R",1004,"R",1211,"R",670,"R",541,"R",168,"R",93,"R",75,"R",168,"R",93,"R",75,"R",0,"R",0,"R",0,"R",10,"R",6,"R",155,"R",92,"R",400,"R",560,"R",430,"R",520,"R",430,"R",550,"R",19,"R",24,"R",20,"R",24,"R",17,"R",24,"A",,"A",
148487,1,2,1,1,3,3,1,2,3,"R",3308,"R",1085,"R",2223,"R",2391,"R",816,"R",1575,"R",361,"R",141,"R",220,"R",357,"R",140,"R",217,"R",4,"R",1,"R",3,"R",43,"R",12,"R",305,"R",84,"R",470,"R",635,"R",470,"R",610,"R",460,"R",600,"R",19,"R",25,"R",19,"R",26,"R",18,"R",25,"A",,"A",
148496,1,1,1,1,3,3,1,1,3,"R",4161,"R",1393,"R",2768,"R",2612,"R",863,"R",1749,"R",484,"R",173,"R",311,"R",483,"R",172,"R",311,"R",1,"R",1,"R",0,"R",12,"R",3,"R",480,"R",99,"R",440,"R",580,"R",420,"R",550,"R",400,"R",480,"R",19,"R",24,"R",18,"R",24,"R",18,"R",24,"A",,"A",
148584,1,1,1,1,2,3,1,1,3,"R",1423,"R",562,"R",861,"R",719,"R",287,"R",432,"R",181,"R",84,"R",97,"R",181,"R",84,"R",97,"A",,"A",,"A",,"R",6,"R",3,"R",175,"R",97,"R",470,"R",530,"R",470,"R",630,"R",450,"R",490,"R",21,"R",25,"R",20,"R",25,"R",20,"R",26,"A",,"A",
148627,1,3,1,3,2,3,1,1,3,"R",7883,"R",2952,"R",4931,"R",5886,"R",2093,"R",3793,"R",622,"R",210,"R",412,"R",622,"R",210,"R",412,"R",0,"R",0,"R",0,"R",11,"R",2,"R",617,"R",99,"R",460,"R",520,"R",490,"R",530,"R",460,"R",540,"R",19,"R",23,"R",19,"R",24,"R",17,"R",24,"R",7,"R",8
148654,1,2,1,1,2,3,1,1,3,"R",1524,"R",591,"R",933,"R",962,"R",353,"R",609,"R",268,"R",98,"R",170,"R",264,"R",96,"R",168,"R",4,"R",2,"R",2,"R",15,"R",6,"R",256,"R",96,"R",430,"R",530,"R",510,"R",600,"R",428,"R",600,"R",20,"R",26,"R",20,"R",26,"R",18,"R",25,"R",6,"R",8
148849,2,3,1,2,1,3,2,1,3,"R",49,"R",24,"R",25,"R",30,"R",15,"R",15,"R",20,"R",10,"R",10,"R",18,"R",9,"R",9,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
148955,3,3,1,3,3,1,3,3,1,"R",33,"R",3,"R",30,"R",24,"R",3,"R",21,"R",21,"R",2,"R",19,"R",21,"R",2,"R",19,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
149222,1,2,1,1,3,3,1,3,3,"R",10667,"R",4750,"R",5895,"R",8602,"R",3872,"R",4730,"R",2177,"R",1071,"R",1106,"R",2151,"R",1056,"R",1095,"R",26,"R",15,"R",11,"R",87,"R",4,"R",2099,"R",96,"R",460,"R",610,"R",470,"R",600,"A",,"A",,"R",19,"R",25,"R",18,"R",25,"R",17,"R",25,"A",,"A",
149231,1,2,1,2,3,3,1,1,3,"R",7786,"R",3071,"R",4715,"R",6869,"R",2747,"R",4122,"R",2096,"R",921,"R",1175,"R",2074,"R",906,"R",1168,"R",22,"R",15,"R",7,"R",28,"R",1,"R",2067,"R",99,"R",430,"R",558,"R",470,"R",615,"R",440,"R",570,"R",20,"R",26,"R",20,"R",26,"R",18,"R",26,"R",6,"R",8
149310,3,3,1,3,3,1,3,3,1,"R",137,"R",93,"R",44,"R",137,"R",93,"R",44,"R",96,"R",65,"R",31,"R",96,"R",65,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
149329,3,3,2,1,1,2,3,3,4,"R",21,"R",21,"Z",0,"R",21,"R",21,"A",,"R",21,"R",21,"A",,"R",21,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
149505,1,2,1,1,1,2,1,1,3,"R",861,"R",275,"R",586,"R",755,"R",234,"R",521,"R",191,"R",68,"R",123,"R",190,"R",68,"R",122,"R",1,"R",0,"R",1,"R",18,"R",9,"R",173,"R",91,"R",430,"R",595,"R",448,"R",558,"A",,"A",,"R",21,"R",27,"R",21,"R",28,"R",19,"R",27,"A",,"A",
149514,1,2,1,1,1,3,1,1,4,"R",561,"R",341,"R",220,"R",372,"R",192,"R",180,"R",145,"R",83,"R",62,"R",145,"R",83,"R",62,"R",0,"R",0,"R",0,"R",35,"R",24,"R",119,"R",82,"R",460,"R",590,"R",420,"R",560,"A",,"A",,"R",19,"R",26,"R",18,"R",25,"R",18,"R",25,"A",,"A",
149639,1,3,3,3,1,1,1,1,3,"R",47,"R",23,"R",24,"R",45,"R",23,"R",22,"R",21,"R",14,"R",7,"R",20,"R",14,"R",6,"R",1,"R",0,"R",1,"R",4,"R",20,"R",15,"R",75,"R",368,"R",472,"R",478,"R",612,"R",480,"R",510,"R",22,"R",28,"R",23,"R",30,"R",19,"R",27,"R",6,"R",8
149772,1,2,1,2,3,3,1,1,3,"R",10877,"R",4738,"R",6139,"R",6534,"R",2732,"R",3802,"R",1535,"R",708,"R",827,"R",1508,"R",695,"R",813,"R",27,"R",13,"R",14,"R",0,"R",0,"R",1489,"R",97,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",23,"R",18,"R",23,"R",17,"R",24,"A",,"A",
149781,1,2,1,1,1,3,1,1,3,"R",1971,"R",779,"R",1172,"R",1390,"R",612,"R",778,"R",605,"R",282,"R",323,"R",605,"R",282,"R",323,"R",0,"R",0,"R",0,"R",301,"R",50,"R",415,"R",69,"R",600,"R",710,"R",600,"R",700,"R",590,"R",700,"R",27,"R",32,"R",27,"R",34,"R",26,"R",31,"R",8,"R",9
150066,1,1,1,1,1,3,1,2,3,"R",2620,"R",1021,"R",1599,"R",1562,"R",563,"R",999,"R",422,"R",174,"R",248,"R",417,"R",173,"R",244,"R",5,"R",1,"R",4,"R",302,"R",75,"R",229,"R",57,"R",470,"R",560,"R",470,"R",570,"A",,"A",,"R",21,"R",25,"R",20,"R",25,"R",20,"R",25,"A",,"A",
150136,2,3,1,1,2,3,1,2,3,"R",22147,"R",8372,"R",13775,"R",13399,"R",4873,"R",8526,"R",3503,"R",1360,"R",2143,"R",3492,"R",1357,"R",2135,"R",11,"R",3,"R",8,"R",2000,"R",57,"R",1480,"R",42,"R",510,"R",600,"R",500,"R",590,"R",490,"R",580,"R",20,"R",24,"A",,"A",,"A",,"A",,"A",,"A",
150145,1,3,1,2,3,3,1,1,3,"R",1938,"R",698,"R",1240,"R",1288,"R",455,"R",833,"R",281,"R",122,"R",159,"R",280,"R",121,"R",159,"R",1,"R",1,"R",0,"R",172,"R",61,"R",181,"R",65,"R",440,"R",560,"R",440,"R",560,"R",420,"R",540,"R",19,"R",26,"R",19,"R",26,"R",19,"R",26,"A",,"A",
