UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL9,LEVEL10,LEVEL11,LEVEL12,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,PCTPOST,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,XAPPFEEP,APPLFEEP,FT_UG,FT_FTUG,FT_GD,FT_FP,PT_UG,PT_FTUG,PT_GD,PT_FP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT  
151324,1,1,1,0,0,0,1,2,0,-2,1,0,1,0,1,1,1,1,1,0,0,0,2,2,2,2,2,2,2,1,1,4,2,"R",3032,"R",3396,"R",2081,"R",2439,"R",898,"R",926,"R",13,"R",15,2,"R",1379,"R",75,"R",471,"R",25,"R",410,"R",520,"R",420,"R",530,"R",400,"R",500,"R",17,"R",22,"R",16,"R",22,"R",17,"R",22,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,116,1,123,1,123,1,123,-2,1,"R",25,"R",35,"B",.,1,1,1,1,1,1,1,2,1,1,"R",3284,2,"A",.,"R",3578,"R",3094,"A",.,1,"R",911,"R",941,"R",1852,"R",6428,"R",4520,"R",1824,"R",28
151333,1,1,1,1,1,0,1,2,0,-2,1,1,1,1,1,0,1,0,0,0,0,0,2,2,2,1,1,3,3,1,1,4,2,"R",269,"R",456,"R",227,"R",378,"R",148,"R",234,"R",31,"R",22,2,"R",324,"R",74,"R",81,"R",19,"R",420,"R",510,"R",430,"R",530,"B",.,"B",.,"R",16,"R",23,"R",16,"R",22,"R",16,"R",21,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",30,"R",40,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",179,"R",256,"R",435,"R",725,"R",605,"R",382,"R",53
151342,1,1,1,1,1,0,1,2,0,-2,0,1,1,1,1,1,1,1,0,0,0,0,2,2,2,1,1,3,3,1,1,4,2,"R",716,"R",1189,"R",595,"R",993,"R",356,"R",527,"R",67,"R",118,2,"R",826,"R",77,"R",85,"R",8,"R",410,"R",520,"R",420,"R",530,"B",.,"B",.,"R",17,"R",23,"R",15,"R",22,"R",16,"R",22,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,2,-2,1,304,2,-2,2,-2,-2,1,"R",47,"R",47,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",423,"R",645,"R",1068,"R",1905,"R",1588,"R",883,"R",185
151351,1,1,1,1,1,0,1,2,0,-2,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,1,1,3,3,1,1,4,2,"R",13432,"R",15627,"R",9155,"R",11127,"R",3469,"R",3712,"R",9,"R",7,2,"R",5712,"R",79,"R",3289,"R",46,"R",510,"R",620,"R",520,"R",640,"B",.,"B",.,"R",23,"R",28,"R",23,"R",29,"R",23,"R",28,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,-2,1,"R",50,"R",50,"B",.,1,1,1,1,1,1,1,1,1,1,"R",16980,2,"A",.,"R",4172,"R",3360,"A",.,1,"R",3478,"R",3719,"R",7197,"R",29059,"R",20282,"R",7181,"R",16
151360,1,1,1,1,1,0,1,2,0,-2,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,1,1,3,3,1,1,4,2,"R",481,"R",898,"R",378,"R",699,"R",200,"R",356,"R",47,"R",116,2,"R",518,"R",72,"R",88,"R",12,"R",400,"R",510,"R",390,"R",510,"B",.,"B",.,"R",16,"R",20,"R",15,"R",20,"R",16,"R",20,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,2,-2,1,304,1,304,2,-2,-2,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",247,"R",472,"R",719,"R",1379,"R",1077,"R",556,"R",163
151379,1,1,1,1,1,0,1,2,0,-2,0,1,1,1,1,1,1,0,0,0,0,0,2,2,2,1,1,3,3,1,1,4,2,"R",607,"R",824,"R",537,"R",736,"R",338,"R",448,"R",44,"R",52,2,"R",615,"R",70,"R",265,"R",30,"R",420,"R",530,"R",420,"R",520,"B",.,"B",.,"R",18,"R",22,"R",16,"R",23,"R",16,"R",22,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,2,-2,1,314,1,314,1,314,-2,1,"R",30,"R",35,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",382,"R",500,"R",882,"R",1431,"R",1273,"R",786,"R",96
151388,1,1,0,1,1,0,1,2,0,-2,1,1,1,1,1,0,1,0,0,0,0,0,2,2,2,1,2,3,3,1,1,4,2,"R",201,"R",346,"R",173,"R",276,"R",111,"R",157,"R",24,"R",34,2,"R",177,"R",54,"R",64,"R",20,"R",400,"R",500,"R",400,"R",510,"B",.,"B",.,"R",18,"R",22,"R",17,"R",22,"R",16,"R",21,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",25,"B",.,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",135,"R",191,"R",326,"R",547,"R",449,"R",268,"R",58
151458,0,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",50,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",180,3,"A",.,"R",5800,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151467,0,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,3,3,3,3,3,3,2,"R",154,"R",556,"R",133,"R",501,"R",45,"R",203,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",50,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,2,1,"R",82,3,"A",.,"R",6800,"A",.,"A",.,2,"R",45,"R",203,"R",248,"R",710,"R",634,"R",248,"R",0
151485,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,1,1,0,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151494,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,1,3,3,3,3,1,3,2,"R",376,"R",94,"R",174,"R",44,"R",166,"R",37,"R",7,"R",7,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,"R",0,"A",.,"A",.,1,1,2,2,1,1,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",173,"R",44,"R",217,"R",470,"R",218,"R",203,"R",14
151500,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,1,3,3,3,3,1,3,2,"R",371,"R",117,"R",154,"R",44,"R",116,"R",26,"R",38,"R",18,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,"R",0,"A",.,"A",.,1,1,2,2,1,1,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",154,"R",44,"R",198,"R",488,"R",198,"R",142,"R",56
151519,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,3,3,1,3,3,3,3,1,3,2,"R",1907,"R",1389,"R",647,"R",515,"R",392,"R",319,"R",196,"R",147,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,"R",0,"R",0,"A",.,1,1,1,2,1,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",588,"R",466,"R",1054,"R",3296,"R",1162,"R",711,"R",343
151537,1,0,-2,1,1,1,1,4,0,-2,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,3,3,1,3,3,1,3,3,3,2,"R",18,"R",172,"R",2,"R",48,"R",2,"R",48,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,"R",100,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",2,"R",48,"R",50,"R",190,"R",50,"R",50,"R",0
151564,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,3,3,3,3,3,3,3,3,1,2,"R",0,"R",27,"R",0,"R",24,"R",0,"R",7,"R",0,"R",17,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"Z",0,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",0,"R",24,"R",24,"R",27,"R",24,"R",7,"R",17
151607,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151616,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,"R",0,"A",.,"A",.,1,1,2,2,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151625,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,"R",0,"A",.,"A",.,1,1,2,2,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151652,0,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151661,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,"R",0,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151777,0,1,0,0,0,0,4,-2,-2,58,0,0,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,2,3,1,2,4,2,"R",929,"R",707,"R",636,"R",566,"R",166,"R",143,"R",0,"R",0,2,"R",263,"R",83,"R",114,"R",36,"R",440,"R",550,"R",460,"R",570,"R",420,"R",540,"R",19,"R",24,"R",17,"R",24,"R",18,"R",25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,175,1,175,1,175,1,175,-2,4,"R",25,"R",0,"A",.,1,1,2,2,1,2,1,2,2,1,"R",923,1,"R",20,"R",4500,"R",3010,"A",.,2,"R",166,"R",143,"R",309,"R",1636,"R",1202,"R",309,"R",0
151786,0,1,0,0,0,0,4,-2,-2,30,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,1,2,2,3,1,1,3,2,"R",632,"R",767,"R",358,"R",502,"R",129,"R",141,"R",2,"R",2,2,"R",215,"R",76,"R",97,"R",34,"R",440,"R",550,"R",450,"R",550,"B",.,"B",.,"R",19,"R",25,"R",16,"R",24,"R",18,"R",25,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,356,1,305,1,305,1,305,-2,1,"R",20,"R",35,"A",.,1,1,1,2,1,1,1,2,2,1,"R",532,2,"A",.,"A",.,"A",.,"R",7100,2,"R",131,"R",143,"R",274,"R",1399,"R",860,"R",270,"R",4
151801,0,1,0,0,0,0,4,-2,-2,89,0,0,1,0,1,1,1,1,1,0,0,0,2,1,2,1,2,1,3,1,1,3,2,"R",1067,"R",2126,"R",889,"R",1788,"R",489,"R",959,"R",4,"R",8,2,"R",228,"R",31,"R",315,"R",42,"R",480,"R",600,"R",480,"R",600,"R",450,"R",570,"R",21,"R",27,"R",21,"R",28,"R",21,"R",26,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,2,-2,1,305,1,305,1,305,-2,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",2382,2,"A",.,"R",3072,"R",3296,"A",.,2,"R",493,"R",967,"R",1460,"R",3193,"R",2677,"R",1448,"R",12
151810,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",0,"R",0,"A",.,1,1,1,2,1,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151829,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,"R",250,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151865,0,1,1,0,0,0,4,-2,-2,69,0,0,0,0,0,1,1,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,4,"A",.,"R",30,"R",30,2,2,1,1,2,2,1,1,2,1,"R",83,2,"A",.,"R",2600,"R",520,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151874,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",25,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151944,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,"R",0,"A",.,"A",.,1,1,2,2,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
151962,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,1,3,3,3,3,3,4,2,"R",20,"R",15,"R",12,"R",6,"R",12,"R",6,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,"R",50,"A",.,"A",.,1,1,2,2,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",12,"R",6,"R",18,"R",35,"R",18,"R",18,"R",0
152044,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,"R",100,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
152080,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,1,0,1,0,1,1,0,0,2,1,1,1,2,1,3,1,1,3,2,"R",7430,"R",7073,"R",1856,"R",1693,"R",1041,"R",948,"R",1,"R",1,2,"R",1145,"R",58,"R",846,"R",42,"R",640,"R",750,"R",660,"R",760,"R",630,"R",720,"R",31,"R",34,"B",.,"B",.,"B",.,"B",.,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,113,1,104,1,104,1,104,-2,1,"R",65,"R",35,"R",60,1,1,1,1,1,2,1,1,2,1,"R",6956,1,"R",21,"A",.,"A",.,"R",9290,1,"R",1042,"R",949,"R",1991,"R",14503,"R",3549,"R",1989,"R",2
152099,0,1,1,0,0,0,4,-2,-2,54,0,0,1,0,1,0,1,0,1,1,0,0,2,1,2,1,2,2,3,1,1,3,2,"R",311,"R",309,"R",176,"R",128,"R",165,"R",120,"R",11,"R",8,2,"R",144,"R",50,"R",101,"R",35,"R",400,"R",510,"R",420,"R",530,"R",398,"R",500,"R",17,"R",23,"R",17,"R",23,"R",16,"R",22,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,1,0,2,-2,1,141,1,141,1,141,-2,1,"R",35,"R",35,"R",40,1,1,1,1,1,1,1,1,2,1,"R",320,1,"R",19,"R",2000,"R",3800,"A",.,2,"R",176,"R",128,"R",304,"R",620,"R",304,"R",285,"R",19
